index,Enc. Variable 0,Enc. Variable 1,Enc. Variable 2,Enc. Variable 3,Enc. Variable 4,Enc. Variable 5,Enc. Variable 6,Enc. Variable 7,Enc. Variable 8
693,1.0627569,0.6049314,-0.110609636,-0.18673643,-1.2887088,0.20033506,-0.064895,0.6559125,-1.4647847
694,1.0036594,1.4552877,0.2997987,0.3672713,-0.06836596,1.319376,0.17011489,0.26007298,-0.4161672
695,0.097186476,-0.7943807,-0.37712616,0.25979984,0.4216156,0.95278406,1.6341436,-0.38503784,0.3954572
696,-0.22337593,0.08936567,-1.3125949,-0.3661427,0.40847933,-1.3644031,-0.68026626,0.28019178,-0.7726959
697,0.16195467,1.0855083,-1.3740424,0.24661262,-0.5101396,-0.45689973,-0.016400501,-0.38151956,-0.03305933
698,-1.1103125,-0.34550843,0.58125037,0.7197675,0.35950047,-0.6275805,-1.3606344,-0.31919816,-0.44418925
699,0.60320705,0.59634,-0.68678945,-0.55039954,-0.4782392,-0.38594982,0.11040565,-0.7145535,-0.35757452
700,0.6319995,0.14261886,1.035976,-0.3340848,0.57718277,0.92246497,0.5819631,0.10857677,0.5733361
701,0.08737124,-0.6868428,0.13665484,-0.3646036,-0.28434664,-1.2045931,-0.41943425,-0.4256757,-0.24507695
702,1.2274438,1.0619962,0.05813002,0.08043058,0.23804268,-0.53466946,-0.09211372,-0.63065386,0.11425133
703,0.462219,-0.28292465,1.655126,0.16271842,0.44673285,1.1284842,0.26719317,-0.13636741,0.8378107
704,0.3802898,-0.15499324,0.35315707,-0.8585706,-0.12509075,0.11126432,-0.39908707,-1.3379959,-0.40642577
705,1.652205,-0.92411476,-0.41053644,0.71165144,-0.49666435,0.5911288,0.056578267,0.03688757,-0.62567097
706,0.37993634,-0.30403805,1.089088,-0.0007538926,0.46914193,0.99370337,0.050656617,-0.0428951,-0.6937422
707,-1.3860357,-0.06854698,-1.4454702,-0.16034998,0.3858032,0.30464572,-0.4744053,0.29739833,0.97676516
708,-1.5991434,0.45696157,-1.9418912,-0.9291231,0.09400585,0.9091655,-0.036202658,-0.08676186,-0.15210637
709,-1.0804981,-0.43427694,-0.49816275,0.13795523,-0.8057383,0.9080464,1.0352767,1.1250927,-1.0933412
710,-1.1830822,0.4049789,-1.0844903,-1.6703827,0.8128751,0.6239708,-0.2273063,0.4581459,-0.6793337
711,-1.0067791,-0.10068247,-1.4486347,0.7170663,0.011089772,0.7795993,0.46111923,-1.2598981,0.86775315
712,-1.245525,-0.29653513,-0.39318365,-0.6938818,0.20009704,-0.96231866,0.74779814,0.1544511,-0.42487806
713,-1.8688486,0.47358984,-0.40413406,-1.2359554,1.802803,-0.6037705,-0.7702998,-0.012133479,-1.1688889
714,-0.5169256,0.1331509,-0.73871255,0.091834486,-0.255047,-0.36382595,0.030323863,-0.025995731,0.32796714
715,-1.8450072,-0.6702678,-0.06803238,0.8766887,-0.67585504,0.17658202,-0.11094245,-0.2861925,0.9042978
716,-1.0625589,0.10992867,-0.79316276,-0.096749425,0.6160175,0.23417868,0.21759558,-1.2037474,0.8719067
717,-1.3137405,-0.35879883,0.31648025,-0.28579822,0.3275977,-0.13070148,0.7051735,-0.17264664,-1.311718
718,-0.98277164,0.22712104,-0.842111,-0.34547263,0.42909253,0.2943167,0.5954155,-1.2887031,0.5958543
719,-1.0560504,-0.6113737,0.4401089,0.42335403,-0.18773133,0.60760057,0.43208635,-0.34184688,0.37723553
720,-0.30490795,-0.4149021,-1.3485153,-0.44260246,0.2986939,-0.08549363,-0.10160783,1.2216673,-1.5584338
721,-0.99063087,-1.0037649,-0.009657012,-0.19749412,-1.4524645,-0.31243926,-0.12089355,-0.32329097,0.14874402
722,-0.6493217,-1.2235807,1.1923491,0.3888775,-0.16877714,0.69039476,0.8027849,0.8240042,-0.30640775
723,0.89436936,-1.2494159,0.6175509,-1.1319813,0.115015045,-0.5438215,-0.16946644,-0.45919377,0.18568063
724,0.7921724,-0.8742717,0.15715154,1.031583,-0.3265668,1.1124189,0.63378227,-0.9743428,0.0017128885
725,-1.0401572,-1.1396933,-0.1757893,-1.4385434,-0.044052854,-0.8632237,-0.29405645,-0.5124335,0.33834916
726,0.17425957,0.1484216,0.44507477,0.297608,-1.0129567,1.0438733,0.013538234,0.1920327,-0.8345221
727,0.12249529,-0.5945321,0.9842588,-0.25163722,-0.64056677,0.18778443,0.40051845,-0.36804664,-0.16251352
728,1.3135983,-0.0688518,1.3564215,0.08895609,0.09728336,-0.21590135,0.23468909,-0.47196907,-0.35089183
729,1.4488125,-0.31296137,-0.28906652,0.09090488,-0.58409834,-0.5282826,0.98172665,0.13272396,0.3208506
730,0.67315245,-0.00045113452,-0.095406175,0.8672923,0.07170606,-0.19094539,-0.87594026,-0.74344045,1.2602103
731,-0.10988009,-0.7240623,0.82051706,-0.78453594,-0.25947624,0.21131527,0.16552326,-1.1599876,0.47098655
732,-0.021927776,-0.721552,-0.26206833,-0.89799756,-0.3466785,-1.0922173,-0.38451892,0.5641386,-0.7469392
733,-0.39274773,0.49438798,-1.1166482,0.31769738,-0.23593727,-0.43133056,-0.022121683,-0.46136433,0.9003066
734,-0.70407975,-1.2658374,0.28764838,-1.2051276,-0.096248455,-0.4023875,0.13134646,-1.1847103,-0.6466578
735,0.028545085,0.72914016,-0.5114403,0.745649,-0.49309322,1.2442595,0.6815243,0.81116176,0.8655981
736,-0.68140733,-0.85685235,0.9421568,-0.39187562,1.3136953,-0.9074112,-0.7507806,-0.13119271,0.19038197
737,0.15419705,-1.0292329,1.5375051,0.860036,0.33731195,0.48644412,0.44771013,0.42196822,0.0710963
738,0.8935036,-0.88526034,0.73297936,0.5898688,0.083283745,-1.1170982,-0.5919023,0.042096406,-0.2683783
739,-0.37911683,1.7481772,0.5994823,-1.3260702,0.8897246,0.6939921,0.5242433,-1.2938827,-0.6322949
740,1.1170553,-0.06464372,0.05644411,0.39945427,0.1428709,-0.81351703,0.44184324,-0.4535178,0.81409734
741,-0.5718941,-0.05904643,0.3103222,-0.24002294,0.48411173,0.5915638,1.3267843,0.64215183,-0.060114708
742,0.14850062,-0.29430065,-0.14499082,0.24942876,-1.5487543,1.2973887,0.8007313,0.17049722,-0.087179035
743,0.14370406,-0.6524296,1.2733455,-0.8531784,0.038882412,0.1112425,-0.6335813,-0.7603282,-0.84164244
744,-0.58886075,-0.42230406,1.5355499,-0.6280587,0.03966187,0.28003982,0.62870675,0.4208551,-0.55563533
745,-1.2025212,1.011839,-0.08473681,0.3569925,0.3650871,0.61990803,0.48620155,-0.16859102,1.3060524
746,0.1135321,0.3581712,1.2702038,1.1907836,-0.88052857,1.0206693,0.9101955,0.7943556,-0.1520817
747,0.2828575,-0.76482403,1.1346707,-0.15757698,1.2850537,-0.43532622,0.77465045,-0.29923472,0.65559846
748,-0.44155055,0.085674375,1.4231311,-0.13450047,0.68967885,0.5735404,0.09229149,0.7184614,-0.9595064
749,0.14453387,0.995135,-0.35664108,-0.39891708,-0.4935831,0.42142636,0.76880586,1.1194966,-0.67529094
750,0.16395216,-0.5677966,0.71032184,-0.44151345,0.52468914,-0.030540649,0.7850429,0.9716046,0.89732486
751,-0.519098,-1.3201678,0.33168843,-0.36968482,0.32276738,0.36487073,1.0723426,-0.32115453,0.65677994
752,1.3641927,-0.65091795,0.25345188,0.5236188,-0.68885595,-0.82017326,0.15307397,-0.7034512,-0.3819152
753,1.0778391,-0.18192929,-0.61778116,0.31081143,1.0817078,0.5982739,0.77188045,-0.55042,1.1883744
754,-1.2823098,1.3531293,0.1372857,0.73446625,-0.79784256,1.2826967,-0.20799398,0.94457066,0.70369345
755,0.9753384,-0.89128256,0.35756508,-0.9499868,0.71284264,-0.6278934,-0.26060688,-0.2297248,0.262711
756,1.053828,0.8815591,0.1302737,0.60665137,-0.13264476,-0.42594966,1.1946838,-0.052595824,-0.30855644
757,-1.8427871,1.0039098,0.15681031,0.26001114,-0.4497842,0.676173,0.41235518,1.2149167,0.39608306
758,-0.9432788,1.2359462,0.76164806,-1.0002053,0.81062216,0.52157617,0.3315451,0.3769756,-0.6840892
759,0.845032,-0.3267684,0.17280822,0.5988935,0.2089031,-1.4431717,-1.366508,-0.08238836,-0.59872466
760,-0.1632701,0.5728379,-0.6246486,0.09686628,0.7424554,-1.3606573,-0.09888222,-0.87645227,0.2957316
761,1.4641358,0.890934,0.39500064,0.38759807,-0.09048912,-0.06945247,-0.5027425,-0.08744821,0.13397266
762,0.9361258,-0.7863693,1.0502915,-0.6288442,-0.3161072,-0.6122954,-0.576488,0.025063932,0.19586048
763,-0.27660704,-0.050286476,-0.7241218,0.801037,-0.45032525,-0.999688,-0.5245619,-0.04740426,-0.12462931
764,-0.7312004,1.6806463,-0.94780815,-0.6463078,0.7865006,0.750029,0.39594364,0.18917294,0.46374214
765,-0.71680313,0.9024433,1.053835,0.18805547,-0.8721484,-0.18769476,-0.57211244,-0.60870224,-1.3604262
766,-0.48553556,-0.2612986,1.0768422,-0.7056639,-0.34235495,-0.052571665,-0.31004024,-0.49470326,0.23316318
767,-0.13717924,-0.48900744,0.1182576,-1.6853534,0.0628575,0.5359932,1.192524,-0.015094347,-0.5769168
768,1.0739988,-0.92440104,-0.09641234,1.3533078,-0.48951682,-0.43063214,0.9437792,-0.09381324,1.0030154
769,0.47871125,-0.9701249,1.5169109,-0.18741672,-0.49581516,-0.58362967,0.3123746,-1.3074074,-0.064908594
770,-0.6219424,-0.3986725,1.4143939,-0.07079212,0.68793994,-0.46176994,-1.0068972,-0.71004474,0.47153676
771,0.55107373,0.8328904,-0.2810511,-0.22124776,0.38288367,-0.56019384,0.9757997,0.22466753,0.31781375
772,0.41374487,0.5724287,-1.4888191,-0.7107245,0.5056956,-0.3525077,0.76954335,-0.109736964,-0.70840293
773,-0.07106886,1.6198398,0.31603545,-0.0211877,0.1383344,0.014658794,1.1377662,-0.0963998,-0.7842723
774,0.9604346,-0.02738405,0.51857466,0.45443836,-0.3298959,0.8205905,0.51260126,-0.85680485,-0.19830263
775,-0.4759065,0.5777491,-0.4038732,1.1604071,-0.027303644,1.5996618,0.4129752,0.89739925,1.2253166
776,-1.098497,-0.1845102,-1.1776197,0.019900948,1.1051375,-1.0695041,0.56336653,-0.3348852,0.98593587
777,0.18750773,0.5709093,-1.2047744,-0.8930487,1.0053067,-0.51104814,-0.5568154,0.67476356,-0.08488971
778,0.9154858,-0.50069344,0.88758606,-0.10840662,0.6658,0.81180215,0.5896106,-0.032634154,0.65244454
779,-0.092353225,-0.26948416,0.7578455,-1.545886,-0.12767135,0.44620743,0.17810877,-0.28990746,-0.70733917
780,-0.022778358,0.6539431,-0.25837815,-0.36547685,0.9053666,-1.6517153,0.029408287,-0.5989709,0.3962605
781,-0.7378212,0.521163,-0.36481765,-0.823896,-0.2591172,-0.70388836,-0.888192,0.03438607,-2.1241481
782,0.8487517,-0.6600424,0.8571601,-0.14561541,0.6149633,-0.5393723,-0.45147258,0.12278037,-0.5657774
783,0.9626194,-1.5316743,0.15290543,-0.47698063,-0.6072576,-0.0013928078,-0.3621207,-0.3140595,-0.25153205
784,-1.4556268,1.4455248,0.28578988,0.33626184,-0.12115237,0.5552383,0.16797848,-0.32839856,0.03758675
785,-0.074422106,-0.44269451,0.56768435,-1.1110855,0.33725953,0.86124086,0.7472689,0.5560994,0.41359335
786,1.1150123,1.003242,-0.527113,1.1324143,-0.17367224,-1.0392654,-0.29636648,-0.19444257,-0.74716467
787,0.92025805,-1.368316,0.31861946,-0.030723229,0.46865195,0.12134276,-0.83095807,0.8196745,-0.4821486
788,0.44968763,-1.1754098,-0.20692578,-0.22455516,0.37927303,0.37905744,-0.90281105,0.7535949,0.50015235
789,1.0192279,-1.417911,0.07221312,-1.0113695,0.0013137646,0.83246315,0.13062625,-0.58106744,0.1434685
790,-0.6988455,-0.2064641,0.67746305,0.099678054,0.17415614,0.8088612,1.1836724,0.6686778,0.72758156
791,-0.98713833,-1.1190541,0.087073326,-0.7051563,-0.2550008,0.9370847,1.271999,0.71826404,0.7551273
792,0.045075927,1.3383989,-0.4776423,1.1097301,0.66439897,0.37987778,-0.5536827,-0.0643467,-0.20228148
793,0.31160203,-1.3213135,-1.2791106,-0.45452118,1.0016619,0.44546112,-0.70084214,0.8831656,-0.27617157
794,0.41109315,0.8436526,-0.804877,0.18721268,-0.11071342,1.4445307,0.17227064,-1.3560461,-0.62435895
795,0.14603229,-0.1858652,1.020612,0.34799773,1.2585464,-0.35427302,-1.3439926,-0.18292111,0.21198426
796,-0.116705,-0.26090387,0.90700316,-0.5960719,0.13553944,0.942438,1.073656,0.65886766,-0.6927996
797,-0.4595614,0.21098089,-1.1837612,0.33993438,0.46616554,0.096855015,-1.8213049,-0.28380272,0.5448792
798,0.66987836,0.10770941,-0.96567357,1.014338,0.08137675,1.1550182,-0.2354467,-0.06619612,0.80618906
799,0.1141167,-0.60113126,1.5719174,0.23727725,0.85689807,0.5057992,-0.033804998,-0.49810618,0.579576
800,0.6624412,-0.5483987,0.81721705,0.9260413,0.20700152,1.0512727,-0.948934,0.983279,0.676674
801,0.848131,0.059686005,-1.4064293,0.80925846,-0.31147552,0.4642342,-0.30803013,0.38957262,-0.17588806
802,0.5136367,-0.69563144,1.056043,-0.5166439,0.73532397,0.51043564,0.15772538,-0.50548023,0.2657196
803,0.72050804,-0.3250348,-1.3385645,-0.43811893,0.14772797,1.709209,0.45615476,0.09472251,0.041014537
804,0.57330424,-0.942214,0.93254185,-0.21025556,0.3720464,0.3306352,-0.86236334,-0.2933093,0.90913576
805,5.1753595e-05,-1.3356316,1.4563448,-0.13136779,0.6067748,0.68182695,0.4232379,-0.25675794,-0.3616181
806,1.345136,-0.46021122,-0.51603186,0.23280823,-0.3401391,0.8455046,-0.20567067,0.06726256,0.50545925
807,-0.3442446,1.5530092,-0.75146407,0.28076893,-0.36718586,-0.076531276,0.24871577,0.41188136,0.56535196
808,0.16335459,-1.6553533,0.60511285,-0.48813742,-0.10362944,-0.11232277,-0.71671665,-0.38859096,0.3828063
809,0.29835635,-1.1009628,0.6493538,-0.023326755,0.75854,0.2928909,-1.15893,0.5905592,0.7029473
810,0.93182653,0.7060388,-1.2701414,-0.2735729,0.20487453,0.22408772,-0.15371065,0.52811867,0.39863715
811,0.13929334,-0.043548197,-1.4899276,-0.14945583,0.45208794,1.7299405,0.05612266,-0.83485365,-0.33297813
812,0.047268197,1.3469697,0.5553527,-0.46723086,0.71600163,-0.060259044,1.0765657,-0.16656917,0.12846959
813,0.60336417,-0.33035555,-0.0055645704,0.6539929,0.47115088,0.6485729,-0.66607857,0.049450383,0.9904908
814,1.1948876,-0.32378927,-1.2869121,-0.2333909,0.65975577,-0.6574582,-0.26018822,0.37557474,0.6380974
815,0.0969885,-0.6920216,-0.591653,0.4218232,0.32224017,0.0823553,-1.4592443,0.32615724,0.45746464
816,0.042903095,-1.6300117,-0.5744952,-0.059795693,0.15123923,0.72549474,-0.7904512,1.2377614,-0.2523164
817,0.98462856,-0.97237766,-1.2137315,-0.058375876,0.26079428,0.2337851,-1.180835,0.2926542,-3.438443e-05
818,0.4221642,-0.2678566,-0.97923243,-0.7666931,0.22714011,-0.4884126,-1.237426,0.5934336,0.50066054
819,0.21225393,-1.359256,0.3984661,0.47647226,0.08332036,1.1086304,-0.931842,1.0289555,0.6650955
820,1.8228084,-0.45433572,0.34083736,0.10862708,-0.71335,0.6903774,-0.43105686,0.0016053617,-0.8790086
821,0.28753185,-1.4196012,0.9497029,-0.2547251,0.1697191,-0.2919531,-0.90316415,-0.14047094,0.22529599
822,0.5093545,1.0016569,-0.20330977,-0.22850472,1.2395298,0.7684577,-1.1394138,-0.45474565,0.36581802
823,0.39017242,0.42712033,-0.64446914,-0.8889013,0.9639837,0.12509759,-0.80705035,-0.11231752,0.22185443
824,1.1981473,0.6704048,-1.348396,0.14383355,0.8659919,0.2829006,1.0869216,0.31627065,-0.09178844
825,1.4385498,0.12083942,0.27614027,-0.4630572,-0.04780786,-0.0023153722,-0.60663414,-0.62548506,0.3189552
826,-0.69864184,-0.36273962,-0.09786627,0.123844385,0.43155563,0.8590453,1.1917886,0.66019416,0.24884513
827,0.24356489,0.94755757,0.26435962,-1.348161,0.7283115,0.6382695,1.2572666,0.09644153,0.21058863
828,0.48840114,-0.30458143,-1.8707228,-0.532524,0.6856956,0.7571007,0.5542193,0.69547,-0.3969142
829,0.7903363,0.4344552,-0.11039821,-0.7872795,1.0797114,-0.68977475,-0.088689044,-0.7428094,0.6365478
830,0.74970186,-0.7625387,0.28564006,0.44367066,0.124100156,0.7820062,-0.9475848,0.08343279,0.3906488
831,0.19939753,-1.4287118,0.5886126,-0.6963482,0.15554266,-0.42967156,-1.1055632,0.5194286,0.2613369
832,0.5621644,-0.7766892,-0.11184189,-0.12619695,0.17221938,-0.23664333,-1.5905124,0.17083073,0.0016377494
833,1.2005119,-0.44248468,-0.109977186,0.734532,0.42252946,0.7997449,-0.5736946,0.35042733,0.8733087
834,-0.039198235,-0.97004557,1.4577272,0.035744198,0.3428978,0.4097698,-0.8234401,-1.0036273,1.0767328
835,1.2174449,-0.63220316,-0.1830854,0.44984123,0.025469653,0.45568138,-0.6733011,0.64690065,0.82284665
836,-0.1799051,0.57967436,-0.67967254,-0.15368482,0.35712194,-1.1126256,-0.048039824,-0.6182963,1.0910474
837,0.4044961,-0.35032523,0.5365568,-0.8915353,0.4617752,-0.5052421,-1.8604234,-0.06090933,-0.11294971
838,0.25638416,-1.0766084,1.153878,0.1932343,0.62513757,0.29720888,0.17703518,-0.12804347,-0.277624
839,0.5768795,0.6130178,-0.54951644,0.3009043,-0.23639776,0.6520618,-1.0984148,-0.3216511,-0.7015561
840,1.1567662,0.640622,-1.7701643,0.43487835,0.41169333,0.9249232,-0.28488746,0.1912552,0.42237455
841,0.7520305,-0.87258065,1.1994778,-0.029166982,0.11504189,0.1330286,-1.1792533,0.088808686,0.18941575
842,-0.15180445,-1.0660434,0.37799385,-0.49132493,-0.39190277,-0.24312201,-1.3479079,0.1898649,0.66292405
843,0.69519347,-0.5814795,-0.8367051,0.48404625,-0.15049373,0.61342525,-0.81939113,-0.030478045,0.51715904
844,0.18280585,1.6400399,0.17180587,0.02829206,1.4749894,1.1935889,0.48960465,0.7614213,0.7884263
845,1.2982857,-0.89151675,-0.1401701,0.12778398,-0.34659797,0.38956007,-1.0858598,1.0235536,-0.43749505
846,1.0732744,0.40597633,-0.81122226,0.73489016,0.8404139,0.80794626,-0.3921518,0.120363235,0.37361616
847,0.07314211,-0.4378218,-1.0684596,0.9390758,-0.54018015,1.1861173,-1.1075753,0.1454758,0.42595148
848,-0.09970235,-0.8760307,-0.71947056,1.0287122,-0.635581,0.69172657,-1.2722604,-0.021053523,0.11869393
849,-0.03352774,-0.861772,-0.75278026,0.8731657,-0.7295712,0.8222152,-1.0761849,0.67381364,0.27816477
850,-0.16903731,-1.0577575,-1.8321033,-0.8387356,-0.16306223,0.30424199,-0.60268235,0.28310436,-0.6110259
851,0.36319894,-1.1022545,0.29425645,0.13905595,-0.17482692,0.17514679,-1.4852238,0.69699913,-0.43614358
852,0.8569594,-0.02520442,-0.26970363,-0.59475684,1.7093544,1.1261882,1.1352849,-0.9179497,-0.34623116
853,0.27717158,0.0683642,-0.5581831,0.29687,0.01594007,-0.3425979,-0.20351723,-0.52811897,1.3460891
854,0.48949623,0.2842335,-0.9415241,0.48481953,0.9707137,0.50939715,-1.0985337,0.034657076,1.4109473
855,0.19215569,0.3133891,-0.19177543,0.7702536,0.16057037,0.9964291,-1.5635304,-0.47639644,0.29464072
856,1.0921783,0.0649504,-0.27319804,0.3580473,-0.42843243,1.3992543,-1.0143998,0.036024153,-0.30058736
857,0.53703606,-0.9219145,-0.39918888,0.26780373,0.35001683,-0.02774971,-0.82592344,0.8567915,0.4289256
858,1.0300401,0.35788286,-1.5143174,0.6918863,0.8244169,-0.5552034,-0.025189007,0.33593786,0.90871024
859,0.01622039,-0.7139986,0.76972365,-0.84695077,-0.21992159,0.12697814,-1.1629143,-0.81572187,0.5007454
860,0.18383124,0.82302266,-0.24406329,-0.56617564,0.07533036,-0.43942797,0.67180026,-0.09749811,0.77511954
861,0.73835814,-0.9691266,0.9150515,-0.41291222,-0.026322197,-0.09054391,-0.28572887,-0.8107277,1.1101823
862,-0.35010937,0.27179396,-0.2588816,-0.47333366,0.33671886,-0.8904202,0.29358238,-0.8297697,0.39284655
863,1.0011669,-0.24204801,0.7762249,-0.6605941,0.47184277,0.17731765,-1.2158526,0.29763997,-0.60587937
864,-0.8955437,0.49168038,-0.75982517,-1.131837,-0.10174552,-0.7109268,0.6436756,-0.74123544,-0.036059596
865,1.3423128,0.42518312,0.08085568,-0.37774247,0.87191373,0.95310813,-1.3692216,-0.402862,0.14328015
866,0.14893185,-1.0711696,0.9221597,-0.270328,-0.35477778,-0.06281765,-1.4301742,0.12117134,1.1250426
867,0.7871574,0.073962264,0.89084,0.9665679,0.14898455,1.1960597,-0.21901324,-0.34160814,0.71101487
868,1.3315313,-0.20053294,0.44585434,0.8875912,-0.6619742,0.55330926,-0.20096657,-0.374397,0.446542
869,-0.4326792,-1.9100436,0.40922144,-0.34514907,-0.39547202,0.25796056,-0.91774845,-0.14253603,0.6442097
870,1.2116984,-0.66328347,-0.8843614,0.72922593,-0.5828859,1.5399938,-0.22310501,0.72444236,0.31593427
871,-0.6053821,-0.61228603,-0.5101055,-0.17292769,0.09343533,-0.15584718,-1.7076881,0.08206685,0.12985875
872,0.68223566,0.15866554,-1.3174382,0.5091401,0.050055526,0.35718063,-1.0910933,0.19025457,0.7007925
873,0.49510044,-1.4955494,0.46066773,-0.012633428,0.19452465,-0.08417557,-0.95123,0.826123,-0.3623057
874,0.36586088,-0.8025389,1.4040059,-0.300894,0.41544935,0.19300985,-0.3977014,-1.2275078,0.78916043
875,0.15382133,1.1876317,-0.7991783,-0.108045354,0.720682,0.38722372,-1.0795685,-0.46276766,0.31829268
876,0.62413794,0.6705178,0.025442993,-0.9377205,0.641984,-0.4152984,-1.0146613,0.25053394,0.20622844
877,0.22610816,-1.1079956,-0.09245966,-1.0311421,1.2881379,0.080954276,-0.7266047,0.12334729,0.4790305
878,-0.14383341,-0.36041993,0.06804968,0.6839586,0.55184585,1.100692,1.296944,0.66381866,1.042332
879,1.1106348,-1.4833851,0.45916995,0.36946565,-0.35861477,0.87248063,-0.0015276074,-0.29945803,-0.2182685
880,-0.24912189,-0.3443965,0.8000271,-0.6519734,0.6627487,0.4765324,0.77268004,0.7448598,0.25218838
881,0.22704318,-0.82895833,1.3186468,0.77579963,0.4867687,0.83322656,0.48972166,1.0459093,0.054183736
882,-0.5469144,-0.0836644,0.46522722,0.26867855,0.08506855,1.3497447,0.6279997,1.5973223,0.121613495
883,1.2457428,-1.1477919,-0.5962763,-0.22333942,0.4452389,1.2665312,-0.34054965,-0.00059497356,-1.4328009
884,-0.51073474,-0.07581295,-0.02931019,-0.24399719,-0.524575,-0.9522281,-1.0795249,-0.62130237,-0.45267507
885,-0.53468084,-0.34837192,-0.24159703,-0.24807887,1.8625422,-1.5169878,-0.36589003,-0.33208784,0.38914979
886,0.35563213,-0.6926326,1.0934265,-0.27064332,0.44425327,1.4663235,0.2540301,-0.09778386,0.29857296
887,0.42942914,0.8393842,0.21148956,-0.6618798,0.9460848,1.2200904,1.360476,0.91372144,-0.29785308
888,0.12997451,-0.6530117,0.72227687,-1.014904,1.4968977,0.3561563,0.37867004,0.04706157,0.79228544
889,0.9389391,0.45220846,-0.30054617,0.19560857,-0.47305927,0.41022974,-0.3620112,-0.99588937,-0.5200825
890,1.0972252,0.14132805,0.08735885,0.8793453,-0.42619586,-0.7050388,0.5643698,-0.8503641,-0.46447593
891,1.6783272,-0.5873433,0.651918,0.24476454,-0.42643785,0.737767,-0.4563083,0.079411745,-0.85354537
892,0.9587166,-0.5658673,0.63854295,0.7665522,-0.6787867,-0.9088032,0.32521704,-0.50827885,-0.4097378
893,1.5016774,-0.38215318,-0.3782817,-0.6721376,-0.11694056,1.1614226,0.811585,0.9657465,0.5046417
894,1.4639974,0.27240577,0.23317903,-0.47207397,0.13901575,0.13380335,-0.5591258,0.020066649,0.3090146
895,0.49823034,-0.30443093,1.6191305,-0.33756775,0.79939973,0.42622238,0.32883072,-0.89176387,0.4698581
896,0.3174265,0.7965382,0.21502742,-0.15140995,-0.61909246,0.59675866,0.46754164,-1.0577016,0.051732108
897,0.9798905,-0.23212051,0.3514097,1.340462,-0.045461703,-0.33420485,1.3715823,0.42440334,0.8515886
898,-0.48207128,-0.015672848,1.6358005,0.41801444,0.13366568,0.26478612,0.6413833,0.039473988,0.112670176
899,0.46826312,-1.7176607,-0.8026455,-0.55421287,-0.13941196,1.370287,0.32003123,-0.14810519,0.75727165
900,1.2414817,0.6986158,-0.7440533,1.1042272,-0.9729973,0.8413047,-0.4791729,0.7577353,-0.2720208
901,0.17253949,-0.91482043,0.0707888,-0.20317459,-1.1295551,-0.51424533,1.5861923,0.7163274,-0.18003044
902,-0.7058487,-0.72774357,-0.016210474,0.9779353,0.27881566,0.52727324,0.30221146,0.71002316,0.9065524
903,-0.2525781,0.6161218,-1.202377,-0.47407266,0.062228166,-0.2890319,-1.1169064,0.22436723,0.05347814
904,-0.88522583,-0.6588966,0.6954725,0.6918305,-0.08895369,-0.64702296,-1.1941764,-0.4656395,-0.21468163
905,0.08856624,-0.80642134,1.7910414,-0.25603032,0.82161045,0.68466425,0.4447359,-0.2711274,-0.13268584
906,-0.26447544,-0.9604381,1.8725482,0.24579892,-0.35539576,-0.67917264,0.37539908,-1.0164614,0.2798609
907,1.0117881,0.2887126,-0.3445465,-0.5933611,1.4374152,0.7490225,0.6563873,-0.61042845,-0.31781918
908,0.4279765,-0.3799095,-0.8324313,-0.7818378,-1.1596695,1.1677401,0.041194297,0.6495102,-0.9917309
909,1.201026,0.71991074,-0.005425729,0.11959721,0.29081473,-0.5235726,-0.043087408,-0.8486337,0.09951708
910,0.120264605,-0.04564358,0.83357215,0.39638758,1.9926839,0.2742147,-1.0558444,-0.13305056,0.60887057
911,-0.14797437,-0.31082284,0.634572,-0.72197914,0.10858311,-0.10499972,1.4963962,1.3059646,-0.19619189
912,0.47295547,0.056611095,-0.6232722,-1.105222,0.27406368,-1.1666743,-0.05903725,0.00034591556,-1.4030124
913,-1.8466706,1.112616,-0.42303005,-0.5055088,0.3079733,0.4841116,-0.16765091,0.58292747,-0.14290522
914,-0.27169648,0.18226877,-1.0399687,-1.0661811,0.84802467,-0.09274917,-0.52502203,-0.6890053,-0.470793
915,-0.11525932,-0.792001,0.26800168,-0.48696017,-0.56512785,-0.5240029,0.9907305,-0.1466851,-0.8390719
916,0.65484613,0.23670527,1.2464446,-0.75414073,0.27072346,-0.3319687,0.6193996,-1.3941036,-0.5920552
917,-0.35325146,0.4198738,-1.0136764,0.2803169,-0.19208482,-0.34739625,0.03253524,-0.3897835,1.0096065
918,-0.52326065,-0.3222295,0.5158503,-0.14033428,0.44857568,0.81304735,1.3655618,0.42574227,0.15271354
919,0.3672948,0.12584181,0.5081806,-0.31824553,-1.5421087,0.26279348,-0.10860608,0.32229966,-0.9319152
920,0.109406985,-0.77356434,0.8089914,-0.8615534,1.5337148,0.15832335,0.3454409,0.17631447,0.41169637
921,0.019079775,-0.19887757,0.86408514,-0.43931618,0.6125638,-0.09814599,0.7583469,0.95999366,0.78453237
922,-0.63102615,0.089341685,-0.6404804,-1.9332354,1.4864025,-1.0161642,-0.05803972,-0.91313344,-1.2530789
923,0.32294166,-0.49423307,1.2594622,-1.0296131,0.4770148,-0.47561032,-0.45638302,-0.45837957,0.20246264
924,-0.5982305,-0.7126671,0.59224933,-1.492733,0.3352908,-0.48115838,0.34194195,-0.25977433,-0.3738894
